552,5,TV'de dinlediginiz butun dunya buna inansa sarkisini kim seslendirmektedir?,Humeyra,Senay,Nilufer,Fusun Onal,B,22
553,1,Cogu insanin yapmayi beceremedigi fiyat dusurmek icin saticiyla yapilan konusma nedir?,Ortaklik,Firsatcilik,Pazarlik,Isguzarlik,C,22
554,2,Boy vermek nerede kullanilir?,Denizde,Kuyuda,Koprude,Dagda,A,22
555,3,Cok renkli canli nasil ifade edilir?,Karman corman,Bortu bocek,Dalli gullu,Gulluk gulistanlik,C,22
556,4,Kiyafetleri iyi ve duzgun tasiyan mankenler hangisine benzetilir?,Aski,Cerceve,Oklava,Vestiyer,A,22
557,5,Akil disi hangisi icin kullanilan bir sozdur?,Sut disi,20 yas disi,Kopek disi,Azi disi,B,22
558,8,Mevlana'nin adindaki Rumi'nin anlami nedir?,Gunes,Yuce,Anadolulu,Efendimiz,C,23
559,9,Hangi yil yayimlanann genelgeye kadar idamlar halkin gozu onunde yapilirdi?,1924,1946,1959,1967,D,23
560,10,30000'a yakin sakini ulkede kalmak sartiyla ozel davetlerde tamami kiralanabilen ulke hangisidir?,Lichtenstein,Izlanda,Maldivler,Monaco,A,23
561,1,Goz acip kapayincaya sozu nasil bir zaman dilimini ifade eder?,Kisa,Uzun,Aralikli,Kesintisiz,A,23
562,2,Ogleden sonra cikan sicak simide ne denir?,Cay simidi,Aksam simidi,Pastane simidi,Kandil simidi,B,23
563,3,Ozellikle universiteler tarafindan verilen onursal doktora nedir?,Kamil,Arif,Fahri,Edip,C,23
564,4,Eskiden ozellikle pijamalarda kullanilan yumusak ve kalin kumas turu nedir?,Sifon,Pazen,Saten,Kadife,B,23
565,7,TV'de dinlediginiz sarkiyi hangi grup seslendirmektedir?,U2,REM,Nirvana,Red Hot Chili Peppers,B,23
566,8,Schrodonger'in kapali kutudaki hayvanin olu ya da diri oldugunun belirsizligini ifade eden deneyinin adi nedir?,Scrodingerin kedisi,Scrodingerin faresi,Scrodingerin maymunu,Scrodingerin tavsani,A,23
567,9,"Onunde bulundugu ciniler kopyadir asillari Louvre'dedir, bu sanat hirsizligidir levhasi hangi muzede bulunur?",Ayasofya Muzesi,Topkapi Sarayi,Kariye Muzesi,Istanbul Arkeoloji Muzesi,A,23
568,1,Herkesin anlayacagi kadar acik olmayan sozu kim anlar?,Marifetli olanin,Arif olanin,Hakim olanin,Vakur olanin,B,23
569,2,Yavas ve asamali anlamindaki soz nedir?,Adim adim,Fersah fersah,Dalga dalga,Kat kat,A,23
570,3,Bilgisayar sistemeinde internete bagli olmamaya ne denir?,Servis disi,Devre disi,Cevrim disi,Saf disi,C,23
571,4,Bir yuzeyin yere paralel olup olmadigini gosteren terazi adi nedir?,Civa,Kum,Yag,Su,D,23
572,5,Gorunmeyen siyasi durumlari ifade eden terim nedir?,Arka sokak,Arka kapi,Arka bahce,Arka bagaj,C,23
573,6,TV'de dinlediginiz Bu kalp seni unutur mu? sarkisini hangisi soylemektedir?,Timur Selcuk,Fikret Kizilok,Dogan Canku,Bulent Ortacgil,B,23
574,7,"2009,2010,2011 ve 2012'de yilin futbolcusu secilen kimdir?",Zlatan Ibrahimovic,Christiano Ronaldo,Lionel Messi,Xavi Hernandez,C,23
575,8,Ataturk'u koruma kanunu  hangi parti tarafindan cikartilmistir?,Adalet Partisi,Demokrat Parti,Cumhuriyet Halk Partisi,Millet Partisi,B,23
576,9,1958'de Nobel Edebiyat odulunu kazanmasina ragmen vatandasliktan cikarilmamak icin reddeden Rus yazar kimdir?,Boris Pasternak,Mihail Solohov,Aleksandr Soljenitsin,Maksim Gorki,A,23
577,1,Ayaklari birbirine dolasmak ne zaman soylenir?,Yorgunluk,Telas,Sakarlik,Kararsizlik,B,24
578,2,Olme esegim olme ne zaman soylenir?,Keyif,Hayret,Umutsuzluk,Cosku,C,24
579,1,Anneler cocuklarina ne yapmadan once Bes kardes geliyor derler?,Tokat,Alkis,Ceza,Odul,A,24
580,2,Cocuklar hangisinde zorlanir ve ogrenene kadar anne babaya yaptirirlar?,Boya yapmak,Ip atlamak,Dis fircalamak,Ayakkabi baglamak,D,24
581,3,Genellikle bakirdan yapilip icine yogurt konulan kulplu kucuk kap hangisidir?,Masrapa,Sini,Bakrac,Sahan,C,24
582,4,Kup seklinde kizartilarak yapilan sogan ve maydanozlu ciger yemegi hangisidir?,Arnavut,Cerkez,Gurcu,Kafkas,A,24
583,5,80'lerde faizlerin serbest birakilmasiyla banka gibi calisan kisilere ne denirdi?,Broker,Armator,Banker,Krupiye,C,24
584,6,TV'de dinlediginiz Gonul dagi yagmur yagmur boran olunca turkusunu kim seslendirmektedir?,Edip Akbayram,Arif Sag,Erkan Ogur,Neset Ertas,D,24
585,7,Fransa basbakaninin kendisine sefil dedigi Gerard Depardieu vergi odememek icin hangi ulke vatandasligina gecti?,Rusya,Isvicre,Turkiye,Belcika,A,24
586,1,Verilen kucuk ama kiymetli hediye Cam sakizi kimin armagani denir?,Misafir,Coban,Ogrenci,Korsan,B,24
587,2,Bir alanda basari icin alt sinira ne denir?,Serit,Gecit,Tavan,Baraj,D,24
588,3,Gelismis ozellikleri olup bir cok uygulama calistiran telefonlara ne denir?,Ekonomik,Pratik,Akilli,Zeki,C,24
589,4,TV'de dinlediginiz Koltugunuzu dik... sesi hangi ulasim aracinda yapilir?,Otobus,Ucak,Gemi,Tren,B,24
590,5,Hangisi Yedi tepeli denilen sehirdir?,Diyarbakir,Edirne,Izmir,Istanbul,D,24
591,6,I'll be back yani geri donecegim hangi filmde Arnold Schwarzenegger'in soyleidigi unlu cumledir?,Rocky,Total Recall,Terminator,Gelecege Donus,C,24
592,7,Iki ciftlik iscisini anlatan Fareler ve Insanlar'in yazari kimdir?,John Steinback,Mark Twain,William Faulkner,Ernest Hemigway,A,24
593,8,Kral olmayan en uzun devlet baskanligi gorevi kime aittir?,Mahatma Gandhi,Saddam Huseyin,Fidel Castro,Suleyman Demirel,C,24
594,9,Sezar'in hakki Sezar'a sozu kime aittir?,Hz. Isa,Buyuk Iskender,Jul Sezar,Hz. Omer,A,24
595,1,Hazira konmayai sevenlerin ne pisip agzina duser?,Incir,Ayva,Armut,Nar,C,24
596,2,Ozellikle film ve karikaturlerde ne kabuguna basip duser?,Karpuz,Muz,Elma,Limon,B,24
597,3,TV'de dinlediginiz tik tik sesi hangisine aittir?,Kalp,Davul,Saat,Su damlasi,A,24
598,4,Hangisi acik bufeleri suslemek icin cok kullanilan bir dekordur?,Nazar boncugu,Cam agaci,Buzdan heykel,Ucan balon,C,24
599,5,Yollari ve kenarlardaki yesillikleri sulayan arac hangisidir?,Arazoz,Vidanjor,Forklift,Dozer,A,24
600,6,Saca yapilan hangi islem bir ruzgarin adidir?,Rofle,Fon,Balyaj,Perma,B,24
601,7,70'lerde kullanilan Onlar ortak biz pazar sozu hangisi icin soylenmistir?,NATO,IMF,BM,AB,D,24
602,8,Lideri oldugu Cherokee kabilesi icin yazi sistemi gelistirip adi bir agaca verilen kizilderili savasci kimdir?,Sekoya,Okaliptus,Baobap,Bonsai,A,24
603,1,Birine bir sey teklif ederken nezaketen teklif var ne yok denir?,Inat,Destek,Israr,Tebrik,C,24
604,2,Insanlarin sevdiklerine sert davranmasi hangi hayvanin yavrusunu severken oldurmesiyle soylenir?,Aslan,Ayi,Fil,Domuz,B,24
605,3,Turk sanat muziginin diger adi nedir?,Turkuaz,Fantezi,Alafranga,Alaturka,D,24
606,4,Cocuklarin cok sevdigi kucuk boy sevimli at turu nedir?,Palaz,Midilli,Kisrak,Sipa,B,24
607,5,Ayni meslek veya topluluktaki insanlarin kullandigi ozel dile ne denir?,Anekdot,Etimoloji,Alegori,Jargon,D,24
608,6,Ton baliginin diger adi nedir?,Lagos,Mercan,Orkinos,Kalkan,C,24
609,7,TV'de dinlediginiz Marslilarin isitilasi haberini 1938'de radyodan sunup panik yaratan unlu yonetmen kimdir?,Oliver Stone,Orson Welles,Francis Ford Coppola,Martin Scorsese,B,24
610,8,Hz. Ibrahim (as)'in atese atilmasi sonucu ates yakmanin yasaklanmasi sonucu bir avcinin esi tarafindan bulundugu soylenen yiyecek nedir?,Muhammara,Asure,Kar helvasi,Cig kofte,D,24
611,1,Yarismacilarin bilmedikleri soruda siklardan cevabi bulmaya calismalarina ne denir?,Goz dikmek,Agiz aramak,Nabiz yoklamak,Fikir yurutmek,D,25
612,2,Eskiden ilkokulda sinav sirasinda ogrenciler aralarina ne koyardi?,Palto,Canta,Kitap,Harita,B,25
613,3,Karin bolgesindeki halka seklineki yaglara ne denir?,Simit,Yuzuk,Zincir,Minder,A,25
614,4,Futbol macinda hakemler genellikle ne renk forma giyer?,Siyah,Lacivert,Kirmizi,Beyaz,A,25
615,5,TV'de dinlediginiz konusma hangi haberciye aittir?,Ufuk Guldemir,Ali Kirca,Mehmet Ali Birand,Ugur Dundar,C,25
616,6,Cin'de 4000 yildir siyah ve beyaz taslarla kare tahtada oynanan bilgeligin simgesi oyun nedir?,Domino,Jenga,Scrabble,Go,D,25
617,1,Dugun pastasinin uzerine hani figur konulur?,Kayinvalide Gorumce,Kalp Ok,Gelin Damat,Kedi Kopek,C,25
618,2,Eli bos gitmemek ne zaman kullanilir?,Is gorusmesi,Misafirlik,Okul gezisi,Alisveris,B,25
619,3,TV'de dinlediginiz gectigimiz gunlerdeki bu konusma piltola kimin arasindadir?,Trafik polisi,Zabita,Kule,Yolcular,C,25
620,4,Gidiklanmak kelimesindeki gidik nerededir?,Karin,Yanak,Ayak alti,Cene alti,D,25
621,5,Dogudaki bir sehrin guzelligi Batidan ornek veren benzetme hangisidir?,Dogunun Parisi,Dogunun Berlini,Dogunun Romasi,Dogunun Londrasi,A,25
622,6,Hesap makinesine 3732732 yazip ters cevirince ne cikar?,Leblebi,Zelzele,Belgesel,Tavsan,B,25
623,7,Parfumun dogusu uzerine yazilmis fantastik roman Parfumun dansinin yazari kimdir?,Jack London,Amin Maalouf,Tom Robbins,Luis Borges,C,25
624,1,Ele avuca sigmaz kime denir?,Sisman,Soz dinlemez,Hayalperest,Saskin,B,25
625,2,Dimdik duran kisilere ne yutmus denir?,Baston,Kurek,Kalem,Cekic,A,25
626,3,Cok bilinen bir tangoda beyaz ve ince olarak tarif edilen kadin hangi cicege benzer?,Nergis,Karanfil,Papatya,Gul,C,25
627,4,Avro hangi para birimidir?,Dolar,Euro,Pound,Ruble,B,25
628,5,Sari renkli taksilerde taksi nasil yazilir?,Siyah uzeri sari,Kirmizi uzeri yesil,Mavi uzeri yesil,Siyah uzeri beyaz,A,25
629,6,Karikaturist Irfan Sayar'in Girgir'da cizdigi icatci karakter hangisidiR?,Zihni Sinir,Hain Evlat Okkes,Erdener Abi,Kotu Kedi Serafettin,A,25
630,7,TV'de dinldeiginiz Ben sana mecburum siirinin yazari kimdir?,Edip Cansever,Melih Cevdet Anday,Atilla Ilhan,Kucuk Iskender,C,25
631,8,Onun sayesindeki saye ne demektir?,Ruzgar,Koltuk,Merdiven,Golge,D,25
632,9,Efsaneye gore cift yaratilan insanlar kim tarafindan ayrilip ruh esini armaakla cezalandirilmistir?,Zeus,Apollon,Hermes,Metis,A,25
633,10,Hangisi para uzerine resmi basilan bilinen ilk gercek kisidir?,Kralice I. Elizabeth,Jules Cesar,Napoleon Bonaparte,Buyuk Iskender,D,25
634,1,Bi yasima daha girdim ne zaman denir?,Ozlemek,Sasirmak,Avunmak,Sabretmek,B,26
635,2,Basit durumlari buyutmemek gerekir diyen sozdeki hayvanlar nedir?,Kurtla kuzu,Kedi ile kopek,Atla deve,Kargayla tilki,C,26
636,3,80lerde populer video kasetlerin formati neydi?,16mm,Betamax,LP,Disket,B,26
637,4,Kaysisiyla unlu bir sehirde dogup Kenan Isikla hemseri iseniz nerelisiniz?,Rize,Malatya,Ankara,Hatay,B,26
638,5,Ic ice gecmis halkali hedefe ABD'de kamyoncu sporu olan oyun nedir?,Bowling,Polo,Squash,Dart,D,26
639,6,6 defa gidip 7 kere geldi hangi siyasetciye denir?,Suleyman Demirel,Turgut Ozal,Alparslan Turkes,Bulent Ecevit,A,26
640,7,TV'de dinlediginiz 'Bohemian Rapsody' adli yabanci sarkiyi hangi grup seslendirmektedir?,Nirvana,Guns N Roses,Genesis,Queen,D,26
641,1,Ayni hatayi tekrarlamamak icin kotu olaydan alinan ders kulaga ne olur?,Kupe,Hizma,Cicek,Kulaklik,A,26
642,2,Gercekliginden suphe edilmeyecek kadar acak durumlarda ne denir?,Bini bir para,Bir tasla iki kus,Iki kere iki dort,Uc asagi bes yukari,C,26
643,3,Cildi puruzsuz gosterip renk veren toz makyaj malzemesi nedir?,Pudra,Far,Maskara,Surme,A,26
644,4,TV'de dinlediginiz 'Gok yuzunden yalniz gezen yildizlar' sarkisini kim seslendirmektedir?,Munir Nurettin Selcuk,Yildirim Gurses,Zeki Muren,Selahattin Pinar,C,26
645,5,Bilgisayar oyunu oynarken kullanilan arac nedir?,Modem,Port,Dekoder,Joystick,D,26
646,6,Erguvanin cicekleri ne renktir?,Eflatun,Sari,Turuncu,Beyaz,A,26
647,7,Adinin analmi ahlaksiz olan olaganustu gucleri nedeniyle Rusya'da yonetimde soz sahibi papaz kimdir?,Caligula,Don Juan,Casanova,Rasputin,D,26
648,8,Dilimize Italyanca'dan gecmis Izbandut'un kokeninin anlami nedir?,Kacak,Hamal,Araci,Korsan,A,26
649,1,Goklere cikarmak ne demektir?,Sevinmek,Asik olmak,Ovmek,Hayal kurmak,C,26
650,2,Lokantalarda yemekten sonra masaya gelen gosteristli meyve tabagina ne denir?,Yanar doner,Derli toplu,Balli kaymakli,Sere serpe,A,26
651,3,Normalden kalin kesilip kabuklariyla pisirilen patates neye benzetilir?,Elma,Portakal,Muz,Armut,A,26
652,4,Kultur ve ekonomi yonunden geliskin buyuk sehre ne denir?,Habitat,Metropol,Tasra,Getto,B,26
653,5,Guresecek olan pehlivanlari tanitan kisiye ne denir?,Mubasir,Mukellef,Tellal,Cazgir,D,26
654,6,Luke Skywalker hangi filmin kahramanidir?,Armageddon,Alien,Star Trek,Star Wars,D,26
655,1,Eskiden sokak calgicilari hangi hayvani oynatirdi?,Ayi,Maymun,Deve,Fil,A,26
656,2,Hangisi sisede durdugu gibi durmaz?,Sut,Kolonya,Alkol,Ayran,C,26
657,3,Okullarda muzik derslerinde ogretilen flut hangisidir?,Blok,Pan,Perdesiz,Yan,A,26
658,4,Dagcilik yammac parasutu gibi tehlikeli heyecanli sporlara ne denir?,Marjinal Sporlar,Ektrem Sporlar,Hizli Sporlar,Riskli Sporlar,B,26
659,5,Resmi olmayip karsilikli guvene dayali sozlu anlasmaya ne denir?,Hosgoru anlasmasi,sadakat anlasmasi,Centilmenilk anlasmasi,Kardeslik anlasmasi,C,26
660,1,Romantik yemegin arka planinda ne olur?,Geyik basi,Akvaryum,Somine,guguklu saat,C,26
661,2,Girisilecek isin sonunda zararli cikilacaksa ne pahali denir?,Pabuc,Palto,Sapka,Canta,A,26
662,3,Birinin yol actigi zararin yaptigi iyilikten buyuk olmasi attigi tasin neye degmedigi soylenir?,Urkuttugu serceye,Urkuttugu cekirgeye,Urkuttugu tavsana,Urkuttugu kurbagaya,D,26
663,1,Birine kendiliginden iyilik yapma istegine ne denir?,Rayina oturtmak,Elden cikarmak,Dunyalara degismemek,Gonlunden kopmak,D,27
664,2,Hangi is uzun boylulara yaptirilir?,Utu yapmak,Bulasik yikamak,Perde takmak,Camasir asmak,C,27
665,3,Eskiden cok sarhos olanlar eve nasil tasinirdi?,El arabasinda,Kufede,Kucakta,Sedyede,B,27
666,4,80'lerde kasetle calisan efsane bilgisayar modeli nedir?,Gameboy,Pacman,Super mario,Commodore 64,D,27
667,5,Itriyatcilarda ne satilir?,Baharat,Parfum,Ilac,Kitap,B,27
668,6,Ayin 14'u gibi insanlarin hangi ozelligi icin kullanilir?,Saflik,Zarafet,Guzellik,Zeka,C,27
669,7,TV'de dinlediginiz 'Isteseydik diplomalarimizi 10 binlik senet gibi..ey halkim unutma bizi'... yazisi hangi gazetecenindir?,Abdi Ipekci,Ilhan Selcuk,Bahriye Ucok,Ugur Mumcu,D,27
670,8,Turk olup olmadigini belirlemek icin 1935'te turbesinden kafatasi cikarilip calinan kisi kimdir?,Mimar Sinan,Nasreddin Hoca,Mevlana,Ibrahim Muteferrika,A,27
671,9,Gunah kecisi kavrami hangi dine ait bir gelenektir?,Samanizm,Musevilik,Budizm,Zerdustluk,B,27
672,10,MS. II yuzyila ait ilk borsa binasi nerededir?,Kudus,Ankara,Napoli,Kutahya,D,27
674,1,Gecici bir ilgi ve sevgi ile hosca vakit gecirmek nedir?,Gafil avlanmak,Kabuguna cekilmek,Kabina sigmamak,Gonul eglendirmek,D,27
675,3,Babalar cocuklarina birseyin ileride olacagini nasil soyler?,Goz yumacagiz,Yatacagiz kalkacagiz,Gulup gececeuiz,Dusup kalkacagiz,B,27
676,4,Guneste fazla kaldiktan sonra derileri yanarak cok kirmizi kisilerin ne gibi yandigi soylenir?,Istakoz,Nar,Kizilcik,Karides,A,27
677,5,TV'de dinlediginiz 'Anlatmam derdimi...' turkusunu hangi ozan seslendirmektedir?,Ruhi Su,Asik Veysel,Ozay Gonlum,Nesimi Cimen,B,27
678,6,"MRC, GT, M-, M+ gibi genelde kullanilmayan tuslar hangi alete aittir?",Cep telefonu,Televizyon kumandasi,Bilgisayar,Hesap makinesi,D,27
679,7,"Asilacak kadin, Yarin Yarin ve Bir Deli agac kitaplarinin yazari kimdir?",Tomris Uyar,Adalet Agaoglu,Pinar Kur,Latife Tekin,C,27
680,1,Ici bayilmak ne yedikten sonra soylenir?,Tatli,Kizartma,Tursu,Aci biber,A,27
681,2,Cogunluga gore farkli davranan kisiler herkes nereye giderken tersine gider?,Nigde,Mersin,Van,Konya,B,27
682,3,Hangisi korkutularak gecer?,Horlama,Hapsirmak,Oksuruk,Hickirik,D,27
683,4,Icine kiyma peynir konarak hazirlanan boregin dogru yaziligi hangisidir?,Poaca,Pogca,Pogaca,Pohaca,C,27
684,5,Futbolda serbest atislarda baraj genelde kim tarafindan kurulur?,Kaleciye,Hakeme,Takim kaptanina,Forvet oyuncusuna,A,27
685,1,Tekerlemede su kose yaz kosesi...ise ortadaki nedir?,Bahar nesesi,Mudur kasesi,Landra dusesi,Su sisesi,D,27
686,2,Ozellikle cok zayiflayan kisilerin yuzu ne kadardir?,Kasik,Bilye,Boncuk,Nohut,A,27
687,3,Gevrek hangi yiyecek icin kullanilir?,Cekirdek,Simit,Lokum,Kestane,B,27
688,4,Bulundugunuz yerde Iskender ve kestane sekeri yiyorsaniz hangi sehirdesinizdir?,Denizli,Tokat,Edirne,Bursa,D,27
689,5,TV'de dinlediginiz konusma deprem uzmani hangi kisiye aittir?,Unsal Oskay,Ahmet Mete Isikara,Husrev Hatemi,Gazi Yasargil,B,27
690,6,Ogretmenin sorusuna kendi buldugu yontemle cevap veren Matematikleirn prensi kimdir?,Oklid,Godel,Gauss,Pisagor,C,27
691,7,Issiz adaya dusen bir grup cocugun zamanla vahsilestigi William Golding romani nedir?,Iki yil okul tatili,Fareler ve insanlar,Maymunlar cehennemi,Sineklerin tanrisi,D,27
692,8,CIA sefi Paul Henze 'Bizim cocuklar basardi'yi hangi olay icin soyledi?,12 Eylul Darbesi,Bin Ladin'in Oldurulmesi,Berlin Duvarinin Yikilisi,Arap Bahari,A,27
693,9,Ekonomik gucluk yasayan hangi ulkede Rus Abramovic'in ulkeyi almasi icin imza kampanyasi baslatilmistir?,Portekiz,Letonya,Sirbistan,Izlanda,B,27
694,10,1965'te Gemini 6'nin astronatlari tarafindan uzaydan dunyaya dinletilen ilk sarki hangisidir?,Imagine,Rhapsody in Blue,Jingle Bells,The Sound of Silence,C,27
695,1,Evde vakit gecirmeyi seven iyi aile reisi olan erkege ne denir?,Salon erkegi,Sokaktaki adam,Ev erkegi,Erkek fatma,C,28
696,2,Isi cok degistirmek neyi degistirmeye benzetilir?,Kravat,Mayo,Gomlek,Sapka,C,28
697,3,Lezzetli ve iri taneli olan baldo ne turudur?,Nohut,Mercimek,Bulgur,Pirinc,D,28
698,4,Polis araclarinin plakalari ne renktir?,Sari,Mevi,Yesil,Kirmizi,B,28
699,5,Turkiye'nin payitahti neresidir?,Ankara,Istanbul,Edirne,Konya,A,28
700,6,Bir arpa boyu yol almak sozundeki arpa boyu ne kadardir?,2 mm,3 mm,1 cm,3 cm,C,28
701,1,Butun bildiklerini anlatmak anlaminda eteginde neleri dokmek denir?,Kumlari,Taslari,Pullari,Kirintilari,B,28
702,2,Bir konuyu iyi bilmeden konusanlar haricten ne okur?,Ninni,Gazel,Masal,Destan,B,28
703,3,Yol yapiminda kullanilan duzgun ve cesitli sekildeki taslara ne denir?,Traverten tasi,Mozaik tasi,Parke tasi,Granit tasi,C,28
704,4,Muska boreginin sekli nasildir?,Ucgen,Kare,Yuvarlak,Dikdortgen,A,28
705,5,80'lerin unlu dizisindeki Musfik Kenter'in seslendirdigi kedilerden nefret eden yaratik nedir?,Yakari,Degerli,E.T.,Alf,D,28
706,6,Duslerin Yorumu adli eserindeki saptamalariyla devrim yapan psikanalizin kurucusu norolog kimdir?,Ivan Pavlov,Car Gustav Jung,Sigmund Freud,Marquis de Sade,C,28
707,1,Her yerin karla kapli oldugu neye benzeterek anlatilir?,Beyaz perde,Beyaz palto,Beyaz ortu,Beyaz onluk,C,28
708,2,Derin uykuyu ifade etmek icin kullanilan soz hangisidir?,Horul horul,Fisir fisir,Kipir kipir,Bangir bangir,A,28
709,3,Devre arasinda ya da mola aldiginda dansclilarin seyirciyi eglendiridigi spor hangidir?,Tenis,Basketbol,Futbol,Hentbol,B,28
710,4,Yasadigi sorunu nasil cozecegini uzun uzun dusunen kimse neye benzer?,Arpaci kumrusu,Ana kuzusu,Findik kurdu,Bostan korkulugu,A,28
711,5,Otel ve ofis tavanlarinda bulunan duman dedektorleri genelde ne renktir?,Siyah,Sari,Yesil,Beyaz,D,28
712,6,TV'de dinlediginiz Denize bir oda ver... repligi hangi filmde gecmektedir?,Devrim arabalari,Babam ve oglum,Vizontele,Uc maymun,B,28
713,7,Tedavulde olan kurus cinsinden kac adet madeni para vardir?,2,3,5,6,C,28
714,8,WC'nin acilimi nedir?,Su Dolabi,Duvar Sandalyesi,Dunyanin Merkezi,Beyaz Kose,A,28
715,1,Kulkedisi masalinda at arabasina donusen yiyecek nedir?,Lahana,Karnabahar,Balkabagi,Karpuz,C,28
716,2,Gormezlikten gelmek hos gormek hangisidir?,Ar damari catlamak,Kulak kesilmek,Dil dokmek,Goz yummak,D,28
717,3,Degisik irkta anne babadan olan ne demektir?,Melez,Soy,Klon,Mezhep,A,28
718,4,80'li yillarda moda olan genellikle ahsaptan yapilma genclerin uzerinde kaydigi tekerli arac nedir?,Yoyo,Kaykay,Hulahop,Scooter,B,28
719,5,Yumurta kabugu kemik ve dislerde bulunan madde hangisidir?,Fosfor,Iyot,Kalsiyum,Demir,C,28
720,6,TV'de dinlediginiz -neyse zaten hic halim yok..- sarkisini kim seslendirmektedir?,Teoman,Harun Tekin,Emre Aydin,Hayko Cepkin,A,28
721,7,"Schnidler'in listesi, Er rayn'i kurtarmak filmlerinin yonetmeni kimdir?",Quentin Tarantino,Steven Spielberg,Stanley Kubrick,George Lucas,B,28
722,8,Ulkesinden ayrilmak istemeyince karisinin Bin ucaga gerizekali hayatim senin berbat ettigin seylerle katlanmakla gecti dedigi kisi hangi ulkenin devrik lideridir?,Misir,Libya,Tunus,Fas,C,28
723,9,Hangi ulkenin medeni kanununda ilgili onaylar alindiginda takdirde yasayan birinin oluyle evlenmesine izin verilmistir?,Nijerya,Hindistan,Peru,Fransa,D,29
724,10,NASA gectigimiz gunlerde hangisinin goruntusunu Ay yorungesindeki bir uyduya lazerle gondermistir?,Beyaz Guvercin,Ozgurluk Heykeli,Mona Lisa Tablosu,Tac Mahal,C,29
725,11,Guiness Dunya Rekorlari'na gore bir kadin tarihte en cok kac cocuk dogurmustur?,39,49,59,69,D,29
726,1,Bu da bizim kulustur hangisi icin kullanilir?,Es,Araba,Palto,Televizyon,B,29
727,2,Iyi olup olmadigi koklanarak anlasilan meyve nedir?,Kavun,Karpuz,Ayva,Portakal,A,29
728,3,Eskiden kucuk kiz cocuklarina ne icerse biyigi cikacagi soylenirdi?,Cay,Limonata,Boza,Turk Kahvesi,D,29
729,4,Ulkemizde halk arasinda tehlikeli suclarin cok yasadigi yerler nereye benzetilir?,Beyrut,Bagdat,Sicilya,Teksas,D,29
730,5,"Rifki, Kiz almaz, Son iki adinda cezalari olan iskambil oyunu hangisidir?",Bric,King,Blackjack,Bezik,B,29
731,6,TV'de dinlediginiz muzik hangi dans muzigidir?,Sirtaki,Tango,Flamenko,Vals,D,29
732,7,1989'da 4 tanki tek basina durdurmaya calisan prosetecunun oldugu cok kisininin oldugu olaylarin adi nedir?,Tahrir Meydani Olaylari,Boxer Ayaklanmasi,Tiananmen Meydani Olaylari,Kanli Pazar,C,29
733,8,1971'de Pamuk Prenses ve yedi cuceler filminde cuce rolundekileri kabul ederek okuyun buyuk adam olun diyen cumhurbaskani kimdir?,Celal Bayar,Cevdet Sunay,Fahri Koruturk,Kenan Evren,B,29
734,1,Guclu dedigini yaptiran kadinlara ne denir?,Memleket gibi,Hukumet gibi,Zehir gibi,Destan gibi,B,29
735,2,Filmlerde ayin hangi halinde kurt adam cikar?,Yarim ay,Yeni ay,Hilal,Dolunay,D,29
736,3,Karadenizde oglan cocuga ne denir?,Kizan,Efe,Usak,Dadas,C,29
737,4,Yediginiz kebap yere cukur kazilarak yapilan firinda pisirilmisse adi nedir?,Tas,Orman,Tandir,Bahcivan,C,29
738,5,Hakim savci ve avukat cubbesi ne renktir?,Siyah,Beyaz,Kahverengi,Yesil,A,29
739,6,TV'de dinlediginiz 'Oyle bir kara sevde kara toprakla biter...' sarkisini hangi oyuncu seslendirmektedir?,Cetin Tekindor,Haluk Bilginer,Tuncel Kurtiz,Metin Akpinar,B,29
